8222	მეწარმეთა შესახებ კანონის კომენტარები(ჭანტურია ვ., ნინიძე თ.)	3	2002
18489	Mastering Social Psychology(Robert A. Baron; Donn Byrne)	0	2007
19306	დიდი მხატვრები ელ გრეკო(ჯიყაშვილი ლელა)		2011
19307	დიდი მხატვრები ბოტიჩელი(ჯიყაშვილი ლელა)		2011
18487	The Economic Way of Thinking(Heyne; Boettke; Prychitki)	13	2014
18488	Microsoft Excel 2013: data Analysis and Business Modeling(Winston W.)	0	2014
18485	სახელმძღვანელო წინადადებები: სისხლის სამართლის საქმეზე განაჩენის ფორმის, მისი დასაბუთებულობისა და ტექსტის სტილისტიკური გამართულობის თაობაზე + CD()	0	2015
18486	სახელმძღვანელო წინადადებები: სისხლის სამართლის საქმეზე განაჩენის ფორმის, მისი დასაბუთებულობისა და ტექსტის სტილისტიკური გამართულობის თაობაზე + CD()	0	2015
18465	Interpretations of American History. Vol. 1, to 1877 Patterns and Perspective(Grob, Gerald N.; Billias, George A.)	0	1967
18466	Frontier Politics on the Eve of the Civil War(Johannsen Robert W.)	0	1955
18467	The Road to the White House. The Politics of Presidential Elections(Wayne, Stephen J.)	0	1988
18468	Andrew Jackson and the Bank War: A Study in the Growth of Presidential Power(Remini, Robert V.)	0	1967
18469	The Boston Tea Party(Labaree, B. W.)	0	1964
18470	European origins of american thought chicago(David D. Van Tassel; Robert W. McAhren)	0	1969
18471	Lincoln: The Liberal Statesman(J.G. Randal)	0	1947
18472	The Nation in Crisis:1828-1865()	0	1970
18473	Elections in America. Control and Influence in Democratic Politics(Pomper, Gerald M.; Lederman, Susan S.)	0	1980
18474	America Firsthand vol. 1. (from settlement to Reconstruction)(Marcus, Robert D.)	0	1992
18475	China and the World:Chinese Foreign Policy Faces the New Millennium(Samuel S. Kim)	0	1998
18476	Sino-American Relations 1945-1955: A Joint Reassessment of a Critical Decade(Harding, H.)	0	1989
18477	Firsthand America: A History of the United States, vol. 2(David Burner)	4	1996
18478	Firsthand America: A History of the United States, vol. 1(David Burner)	4	1996
18479	Government by the people (Basic version)(James MacGregor Burns)	18	2000
18480	America's History. Instructor's Resource Manual vol.1. to 1877(Bradley T. Gericke)	4	2000
18481	An Introduction to Modern Astrophysics(Bradley W. Carroll Dale A. Ostlie)	2	2014
18482	An Introduction to Modern Astrophysics(Bradley W. Carroll Dale A. Ostlie)	2	2014
18483	An Introduction to Modern Astrophysics(Bradley W. Carroll Dale A. Ostlie)	2	2014
18415	Who Speaks for the Negro?(robert Penn Warren)	0	1966
18416	The roosevelt diplomacy and world war 2(Dallek, R)	0	1970
18418	Reconstruction: A tragic era?(Scheiner, Seth M.)	0	1968
18419	The causes of the American civil war(Rozwenc, C.)	0	1961
18417	The great depression and american capitalism(Himmelberg, F.)	0	1968
18420	The origins of segregation(Williamson, J.)	0	1968
18421	China's foreign relations in the 1980s(Harding, H)	0	1980
